,barycenter_0,barycenter_1,barycenter_2,barycenter_3
2021-05-14,-1.3157253958745978,1.1062862992868263,-0.837050847905304,0.1932737396227765
2021-05-17,-1.3114468269824648,1.1098213564046244,-0.8324463187729847,0.1996394499074287
2021-05-18,-1.307167320154233,1.1133515755973888,-0.8278372356061988,0.20599795359810483
2021-05-19,-1.3028868778987974,1.1168768838990653,-0.8232234840556225,0.21234909832696988
2021-05-20,-1.2986055123205333,1.1203972123063783,-0.8186049627004439,0.2186927293883468
2021-05-21,-1.294323242758192,1.1239124987364848,-0.8139815853970143,0.22502869401219805
2021-05-24,-1.2900400931458147,1.1274226902675932,-0.8093532793034788,0.23135684606257897
2021-05-25,-1.2857560883449857,1.130927745050186,-0.8047199780162949,0.23767704899045203
2021-05-26,-1.2814712541114288,1.1344276294402738,-0.8000816212554068,0.24398917128257613
2021-05-27,-1.2771856172737412,1.137922315043832,-0.7954381500114153,0.25029308234310793
2021-05-28,-1.2728992086169701,1.1414117731457212,-0.7907895053065928,0.25658864631380207
2021-06-01,-1.2686120652015243,1.144895970682865,-0.7861356324378304,0.26287571806299875
2021-06-02,-1.264324231162778,1.148374867673087,-0.7814764819543625,0.2691541407971573
2021-06-03,-1.2600357568749252,1.1518484188441225,-0.7768120092144032,0.27542374780201084
2021-06-04,-1.2557466970541875,1.1553165757591426,-0.7721421721512389,0.28168436571514927
2021-06-07,-1.251457106261768,1.1587792901894964,-0.7674669238372778,0.28793581910941196
2021-06-08,-1.2471670352263693,1.16223651776962,-0.7627862075266736,0.29417793492096395
2021-06-09,-1.242876534709596,1.1656882134135966,-0.7580999656328681,0.3004105379616526
2021-06-10,-1.2385856606080534,1.1691343273446766,-0.753408146376911,0.3066334466431347
2021-06-11,-1.234294473614994,1.1725748082097893,-0.7487107052166895,0.3128464777931298
2021-06-14,-1.230003042969666,1.1760095988819113,-0.7440076137344489,0.319049442185962
2021-06-15,-1.2257114494535608,1.179438630339835,-0.7392988619603514,0.32524213718148315
2021-06-16,-1.2214197790048502,1.1828618285762855,-0.7345844490471308,0.33142435677163773
2021-06-17,-1.2171281159266092,1.1862791208918577,-0.7298643728838039,0.3375959015169863
2021-06-18,-1.2128365351628987,1.1896904427472244,-0.7251386183851886,0.3437565884680566
2021-06-21,-1.2085450950571446,1.193095745727257,-0.7204071487402317,0.34990626267108416
2021-06-22,-1.2042538315541973,1.196495003100457,-0.7156698971795346,0.35604480502947905
2021-06-23,-1.1999627590970297,1.1998882073166788,-0.7109267689760546,0.36217213010153415
2021-06-24,-1.1956718686748942,1.2032753691799905,-0.7061776369527778,0.3682881862569672
2021-06-25,-1.1913811277799942,1.2066565155428581,-0.7014223352503969,0.37439295271681944
2021-06-28,-1.1870904831462024,1.2100316863891218,-0.6966606575999468,0.3804864346044052
2021-06-29,-1.1827998640958137,1.2134009325197268,-0.6918923631753051,0.38656866062643314
