,barycenter_0,barycenter_1,barycenter_2
2022-05-23,0.36417735912597116,-0.18509764710182547,0.3082591643580745
2022-05-24,0.3500077560958262,-0.19992749807408358,0.30111838158993715
2022-05-25,0.3362654564736676,-0.21447433795945095,0.29406750032057977
2022-05-26,0.3230100343828128,-0.22868363411206816,0.28715457316447407
2022-05-27,0.31029554688656524,-0.242505215770708,0.28042500364449857
2022-05-31,0.2981704428590065,-0.2558936162433105,0.27392122385278406
2022-06-01,0.2866785786887682,-0.2688072947911667,0.267683016527395
2022-06-02,0.2758591959169983,-0.2812085331819502,0.2617472739340909
2022-06-03,0.2657482441512211,-0.29306272334236144,0.2561489161072506
2022-06-06,0.25637943358035403,-0.3043374931456273,0.25092162845859656
2022-06-07,0.24778205945395454,-0.3150044975407916,0.24609674441149407
2022-06-08,0.2399784159639051,-0.3250421561992159,0.24170168841474293
2022-06-09,0.23298274489199094,-0.33443708507027886,0.2377593263129742
2022-06-10,0.22680093156817954,-0.34318436728626883,0.2342873345515369
2022-06-13,0.22143064335823176,-0.3512871617907487,0.23129767027048315
2022-06-14,0.21686178088393188,-0.3587560905285863,0.22879669635442443
2022-06-15,0.21307733482562394,-0.3656078766532629,0.2267857517895788
2022-06-16,0.2100552124926143,-0.37186293752513294,0.22526221256266016
2022-06-17,0.20776775809732032,-0.37754501720444955,0.22421890672405242
2022-06-21,0.20618156178234415,-0.3826814159248575,0.22364393409802252
2022-06-22,0.2052571949138688,-0.3873039784488655,0.22352014917137508
2022-06-23,0.20495053776516373,-0.3914484784093421,0.22382589140404197
2022-06-24,0.20521371603400504,-0.3951542375553731,0.224535884782691
2022-06-27,0.20599440755407442,-0.398464777816399,0.22562088450708553
2022-06-28,0.20723599843752558,-0.40142773934412646,0.22704775784837034
2022-06-29,0.20888086765036926,-0.4040919176423014,0.22878184084124742
2022-06-30,0.21087281204434194,-0.4065050737210572,0.23078916835263974
2022-07-01,0.21315858439153668,-0.4087125368824273,0.2330380107567994
2022-07-05,0.21569065084211902,-0.41075441488712316,0.2355006164922321
2022-07-06,0.21842651985657804,-0.41266639932424615,0.2381527445401872
2022-07-07,0.22132735949966176,-0.41448083678613534,0.24097293309362164
2022-07-08,0.22435664781416162,-0.41622739647847634,0.24394125402892675
2022-07-11,0.2274802005807878,-0.41793314190280034,0.2470394101028871
2022-07-12,0.23066469099481096,-0.41962429045547367,0.2502500546789059
2022-07-13,0.23387667079251637,-0.4213269048820469,0.2535562449200832
2022-07-14,0.2370836782814616,-0.4230658944376766,0.25694197946240893
2022-07-15,0.240253682401779,-0.42486547363057847,0.26039115095794474
2022-07-18,0.24335525508121095,-0.4267482697359435,0.2638867062847614
2022-07-19,0.24635763773210417,-0.4287346536857816,0.2674105623444628
2022-07-20,0.2492339595877287,-0.4308399395416685,0.270946281513361
2022-07-21,0.2519618177602711,-0.4330742342648521,0.27447996604108327
2022-07-22,0.25452146334825676,-0.4354449098949363,0.27799959901004334
2022-07-25,0.25689396944587856,-0.43795880115758684,0.2814935302777339
2022-07-26,0.2590627354975846,-0.4406212470813664,0.28495181002662606
2022-07-27,0.2610146226122607,-0.4434353279162645,0.288367458383637
2022-07-28,0.262739128280888,-0.44640269919604614,0.29173581726229414
2022-07-29,0.264227640218776,-0.44952379410360194,0.295054084798866
2022-08-01,0.26547117745908744,-0.45279962218266273,0.29832048138564843
2022-08-02,0.2664594791109444,-0.4562328626250016,0.301533363132916
2022-08-03,0.2671777228972268,-0.4598309254996932,0.304688219928005
2022-08-04,0.26760612883796847,-0.4636059432465158,0.307776789089986
2022-08-05,0.2677211098072543,-0.4675737935280903,0.31078768242941346
2022-08-08,0.2674951536092288,-0.47175428415056914,0.3137060239601372
2022-08-09,0.2668976859135807,-0.4761708312692453,0.31651409107096823
2022-08-10,0.26589586092842554,-0.4808496530922198,0.31919224096598425
2022-08-11,0.26445620402161507,-0.48581815130768197,0.32172015566045786
2022-08-12,0.2625462419300782,-0.4911030860544072,0.32407778809877014
2022-08-15,0.2601355739629445,-0.4967298931909364,0.32624612458400004
2022-08-16,0.2571962919477232,-0.5027226104650938,0.32820732199042185
2022-08-17,0.25370595270933144,-0.5091011173120369,0.32994614532298294
2022-08-18,0.24964922158245764,-0.5158800784422205,0.33145134924261854
2022-08-19,0.24502002568162073,-0.523067412277108,0.3327175415090837
2022-08-22,0.239825362372595,-0.5306610330427338,0.3337482878913078
2022-08-23,0.2340846223851953,-0.538648686732686,0.33455580266743984
2022-08-24,0.22782740990043104,-0.5470098224334002,0.3351593733882191
2022-08-25,0.22108933045226736,-0.555719228177858,0.335582560038512
2022-08-26,0.21390685698936515,-0.5647516354212262,0.3358495724486894
2022-08-29,0.20631628646786984,-0.5740830296168382,0.33598445855366044
2022-08-30,0.19835449474654168,-0.583689816241459,0.33601127062534347
2022-08-31,0.1900566694596368,-0.5935508012498198,0.33595190453275603
2022-09-01,0.18145660626576196,-0.6036462827692842,0.335825537694565
2022-09-02,0.17259112569205562,-0.6139537876660639,0.33565145625519927
2022-09-06,0.16349937824200667,-0.6244473650622292,0.3354476470360805
2022-09-07,0.15422099038822326,-0.6350984982378384,0.3352296597078564
2022-09-08,0.14479690567488016,-0.6458752322742253,0.3350119032694811
2022-09-09,0.13526909960108183,-0.6567434770333661,0.33480850877016977
2022-09-12,0.12567806827587932,-0.6676696713701904,0.3346321401584471
2022-09-13,0.11606262500711412,-0.6786218116003878,0.3344945348112174
2022-09-14,0.10646066017334738,-0.6895695836119603,0.334407561644525
2022-09-15,0.09691087716185089,-0.7004827654033681,0.334384793276132
2022-09-16,0.0874537956124938,-0.7113296959804046,0.33444173672731303
2022-09-19,0.0781321865868457,-0.7220769929279676,0.3345959379848202
2022-09-20,0.06899015697471736,-0.7326897081608857,0.3348666440426133
2022-09-21,0.06007298148177433,-0.7431314384255818,0.33527483023163696
2022-09-22,0.05142759644764011,-0.7533644342106323,0.3358437348476829
2022-09-23,0.04310185449632434,-0.7633502738646126,0.33659859852074675
2022-09-26,0.03514210795058019,-0.7730519961154748,0.3375653506637622
2022-09-27,0.02758978926273686,-0.7824371580135292,0.33876825953897677
2022-09-28,0.02048093847360864,-0.7914782256899617,0.3402292248057
2022-09-29,0.01384589324125098,-0.8001524209385968,0.3419672513065855
2022-09-30,0.007711669045411605,-0.8084394832208547,0.34399979155760796
2022-10-03,0.002102914648063252,-0.8163202593685724,0.34634292866134303
2022-10-04,-0.0029561737903611683,-0.8237750740153651,0.3490126770264277
2022-10-05,-0.007442785225518017,-0.8307847550777223,0.3520241213827369
2022-10-06,-0.011338667881414239,-0.8373337225594718,0.3553893388335749
2022-10-07,-0.014632392425433708,-0.8434120968057011,0.35911580347919864
2022-10-10,-0.01731887807307127,-0.8490151305816559,0.36320699647935445
2022-10-11,-0.019397393020538597,-0.8541421669935261,0.3676638790250965
2022-10-12,-0.020869720139178306,-0.8587954067603214,0.3724865110550672
2022-10-13,-0.021739564874030896,-0.8629792648419281,0.37767429905031424
2022-10-14,-0.02201272982608597,-0.8667003336931575,0.3832255869816133
